,compound,gene,db,ctd,SMILES,n_db
40718,Reglitazar,PPARG,True,False,CC1=C(CCOC2=CC=C(CC3C(=O)NOC3=O)C=C2)N=C(O1)C1=CC=CC=C1,1
40719,Regorafenib,ABL1,True,False,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,1
40720,Regorafenib,BRAF,True,False,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,1
40721,Regorafenib,DDR2,True,False,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,1
40722,Regorafenib,EPHA2,True,False,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,1
40723,Regorafenib,FGFR1,True,False,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,1
40724,Regorafenib,FGFR2,True,False,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,1
40725,Regorafenib,FLT1,True,False,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,1
40726,Regorafenib,FLT4,True,False,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,1
40727,Regorafenib,FRK,True,False,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,1
40728,Regorafenib,KDR,True,False,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,1
40729,Regorafenib,KIT,True,False,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,1
40730,Regorafenib,MAPK11,True,False,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,1
40731,Regorafenib,NTRK1,True,False,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,1
40732,Regorafenib,PDGFRA,True,False,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,1
40733,Regorafenib,PDGFRB,True,False,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,1
40734,Regorafenib,RAF1,True,False,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,1
40735,Regorafenib,RET,True,False,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,1
40736,Regorafenib,TEK,True,False,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,1
40737,Regrelor,P2RY12,True,False,[H][C@]12O[C@@H](O[C@@]1([H])[C@@H](O[C@@H]2COP(O)(O)=O)N1C=NC2=C1N=CN=C2NC(=O)NCC)\C=C\C1=CC=CC=C1,1
40738,ReidispongiolideA,ACTA1,True,False,CO[C@H](C\C=C\N(C)C=O)[C@@H](C)C(=O)CC[C@H](C)[C@H](OC)[C@H](C)[C@H]1OC(=O)\C=C\C=C(C)\C[C@H](CC2=CC(=O)O[C@H](C2)[C@H](C)[C@H](C[C@H](OC)\C=C\[C@H](C)[C@H](C[C@@H](OC)\C=C\[C@@H]1C)OC)OC)OC,1
40739,ReidispongiolideC,ACTA1,True,False,[H]/C1=C([H])\C(=O)O[C@]([H])([C@@]([H])(C)[C@@]([H])(OC)[C@@]([H])(C)CCC(=O)[C@]([H])(C)[C@@]([H])(CCC(O)=O)OC)[C@@]([H])(C)\C([H])=C([H])\[C@@]([H])(C[C@]([H])(OC)[C@@]([H])(C)\C([H])=C([H])\[C@]([H])(C[C@]([H])(OC)[C@@]([H])(C)[C@@]2([H])CC(C[C@@]([H])(C\C(C)=C\1/[H])OC)=CC(=O)O2)OC)OC,1
40740,"Rel-(9r,12s)-9,10,11,12-tetrahydro-9,12-epoxy-1h-diindolo[1,2,3-fg:3',2',1'-kl]pyrrolo[3,4-i][1,6]benzodiazocine-1,3(2h)-dione",CHEK1,True,False,[H][C@]12CC[C@]([H])(O1)N1C3=C(C=CC=C3)C3=C4C(=O)NC(=O)C4=C4C5=C(C=CC=C5)N2C4=C13,1
40741,Relacatib,CTSK,True,False,CC(C)C[C@H](NC(=O)C1=CC2=CC=CC=C2O1)C(=O)N[C@H]1CC[C@@H](C)N(CC1=O)S(=O)(=O)C1=CC=CC=N1,1
40742,Relcovaptan,AVPR1A,True,False,COC1=CC=C(C=C1OC)S(=O)(=O)N1[C@@H](C(=O)N2CCC[C@H]2C(N)=O)[C@](O)(C2=CC(Cl)=CC=C12)C1=CC=CC=C1Cl,1
40743,Relcovaptan,OXTR,True,False,COC1=CC=C(C=C1OC)S(=O)(=O)N1[C@@H](C(=O)N2CCC[C@H]2C(N)=O)[C@](O)(C2=CC(Cl)=CC=C12)C1=CC=CC=C1Cl,1
40744,Relebactam,BLA,True,False,OS(=O)(=O)ON1[C@H]2C[N@]([C@@H](CC2)C(=O)NC2CCNCC2)C1=O,1
40745,Relebactam,,True,False,OS(=O)(=O)ON1[C@H]2C[N@]([C@@H](CC2)C(=O)NC2CCNCC2)C1=O,1
40746,Remdesivir,L,True,False,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@](C#N)([C@H](O)[C@@H]1O)C1=CC=C2N1N=CN=C2N)OC1=CC=CC=C1,1
40747,Remdesivir,REP,True,False,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@](C#N)([C@H](O)[C@@H]1O)C1=CC=C2N1N=CN=C2N)OC1=CC=CC=C1,1
40748,Remifentanil,OPRD1,True,False,CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC(=O)OC)CC1)C(=O)OC,1
40749,Remifentanil,OPRK1,True,False,CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC(=O)OC)CC1)C(=O)OC,1
40750,Remifentanil,OPRM1,True,False,CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC(=O)OC)CC1)C(=O)OC,1
40751,Remikiren,REN,True,False,CC(C)(C)S(=O)(=O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)C1CC1,1
40752,Remimazolam,GABRA1,True,False,COC(=O)CC[C@@H]1N=C(C2=CC=CC=N2)C2=CC(Br)=CC=C2N2C(C)=CN=C12,1
40753,Remimazolam,GABRA2,True,False,COC(=O)CC[C@@H]1N=C(C2=CC=CC=N2)C2=CC(Br)=CC=C2N2C(C)=CN=C12,1
40754,Remimazolam,GABRA3,True,False,COC(=O)CC[C@@H]1N=C(C2=CC=CC=N2)C2=CC(Br)=CC=C2N2C(C)=CN=C12,1
40755,Remimazolam,GABRA4,True,False,COC(=O)CC[C@@H]1N=C(C2=CC=CC=N2)C2=CC(Br)=CC=C2N2C(C)=CN=C12,1
40756,Remimazolam,GABRA5,True,False,COC(=O)CC[C@@H]1N=C(C2=CC=CC=N2)C2=CC(Br)=CC=C2N2C(C)=CN=C12,1
40757,Remimazolam,GABRA6,True,False,COC(=O)CC[C@@H]1N=C(C2=CC=CC=N2)C2=CC(Br)=CC=C2N2C(C)=CN=C12,1
40758,Remimazolam,GABRB1,True,False,COC(=O)CC[C@@H]1N=C(C2=CC=CC=N2)C2=CC(Br)=CC=C2N2C(C)=CN=C12,1
40759,Remimazolam,GABRB2,True,False,COC(=O)CC[C@@H]1N=C(C2=CC=CC=N2)C2=CC(Br)=CC=C2N2C(C)=CN=C12,1
40760,Remimazolam,GABRB3,True,False,COC(=O)CC[C@@H]1N=C(C2=CC=CC=N2)C2=CC(Br)=CC=C2N2C(C)=CN=C12,1
40761,Remimazolam,GABRD,True,False,COC(=O)CC[C@@H]1N=C(C2=CC=CC=N2)C2=CC(Br)=CC=C2N2C(C)=CN=C12,1
40762,Remimazolam,GABRE,True,False,COC(=O)CC[C@@H]1N=C(C2=CC=CC=N2)C2=CC(Br)=CC=C2N2C(C)=CN=C12,1
40763,Remimazolam,GABRG1,True,False,COC(=O)CC[C@@H]1N=C(C2=CC=CC=N2)C2=CC(Br)=CC=C2N2C(C)=CN=C12,1
40764,Remimazolam,GABRG2,True,False,COC(=O)CC[C@@H]1N=C(C2=CC=CC=N2)C2=CC(Br)=CC=C2N2C(C)=CN=C12,1
40765,Remimazolam,GABRG3,True,False,COC(=O)CC[C@@H]1N=C(C2=CC=CC=N2)C2=CC(Br)=CC=C2N2C(C)=CN=C12,1
40766,Remimazolam,GABRP,True,False,COC(=O)CC[C@@H]1N=C(C2=CC=CC=N2)C2=CC(Br)=CC=C2N2C(C)=CN=C12,1
40767,Remimazolam,GABRQ,True,False,COC(=O)CC[C@@H]1N=C(C2=CC=CC=N2)C2=CC(Br)=CC=C2N2C(C)=CN=C12,1
40768,Remoxipride,DRD2,True,False,CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(Br)=C1OC,1
40769,Remoxipride,DRD3,True,False,CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(Br)=C1OC,1
40770,Remoxipride,DRD4,True,False,CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(Br)=C1OC,1
40771,Remoxipride,HTR2A,True,False,CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(Br)=C1OC,1
40772,Remoxipride,SIGMAR1,True,False,CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(Br)=C1OC,1
40773,Renzapride,HTR3A,True,False,COC1=C(C=CC(N)=C1Cl)C(=O)NC1CCN2CCCC1C2,1
40774,Renzapride,HTR4,True,False,COC1=C(C=CC(N)=C1Cl)C(=O)NC1CCN2CCCC1C2,1
40775,Repaglinide,ABCC8,True,False,CCOC1=C(C=CC(CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N2CCCCC2)=C1)C(O)=O,1
40776,Repaglinide,PPARG,True,False,CCOC1=C(C=CC(CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N2CCCCC2)=C1)C(O)=O,1
40777,Reparixin,CXCR1,False,True,C[C@H](C1=CC=C(C=C1)CC(C)C)C(=O)NS(=O)(=O)C,1
40778,Reparixin,CXCR2,False,True,C[C@H](C1=CC=C(C=C1)CC(C)C)C(=O)NS(=O)(=O)C,1
40779,Repinotan,HTR1A,True,False,O=C1N(CCCCNC[C@H]2CCC3=CC=CC=C3O2)S(=O)(=O)C2=CC=CC=C12,1
40780,Resatorvid,CSF2RB,True,False,[H][C@]1(CCCC=C1C(=O)OCC)S(=O)(=O)NC1=C(Cl)C=C(F)C=C1,1
40781,Resatorvid,IL2RG,True,False,[H][C@]1(CCCC=C1C(=O)OCC)S(=O)(=O)NC1=C(Cl)C=C(F)C=C1,1
40782,Rescinnamine,ACE,True,False,[H][C@]12C[C@@H](OC(=O)C=CC3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2,1
40783,Reserpine,AR,False,True,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,1
40784,Reserpine,SLC18A1,True,False,[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2,1
40785,Resiquimod,CXCL10,False,True,CCOCC1=NC2=C(N1CC(C)(C)O)C3=CC=CC=C3N=C2N,1
40786,Resiquimod,IFNG,False,True,CCOCC1=NC2=C(N1CC(C)(C)O)C3=CC=CC=C3N=C2N,1
40787,Resiquimod,IL12A,False,True,CCOCC1=NC2=C(N1CC(C)(C)O)C3=CC=CC=C3N=C2N,1
40788,Resiquimod,IL12B,False,True,CCOCC1=NC2=C(N1CC(C)(C)O)C3=CC=CC=C3N=C2N,1
40789,Resiquimod,IL23A,False,True,CCOCC1=NC2=C(N1CC(C)(C)O)C3=CC=CC=C3N=C2N,1
40790,Resiquimod,IRAK4,False,True,CCOCC1=NC2=C(N1CC(C)(C)O)C3=CC=CC=C3N=C2N,1
40791,Resiquimod,IRF5,False,True,CCOCC1=NC2=C(N1CC(C)(C)O)C3=CC=CC=C3N=C2N,1
40792,Resiquimod,RELA,False,True,CCOCC1=NC2=C(N1CC(C)(C)O)C3=CC=CC=C3N=C2N,1
40793,Resiquimod,TNF,False,True,CCOCC1=NC2=C(N1CC(C)(C)O)C3=CC=CC=C3N=C2N,1
40794,Resmethrin,ESR1,False,True,CC(=CC1C(C1(C)C)C(=O)OCC2=COC(=C2)CC3=CC=CC=C3)C,1
40795,Resorcinol,ESR1,False,True,C1=CC(=CC(=C1)O)O,1
40796,Resveratrol,ABCB1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40797,Resveratrol,ABCC2,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40798,Resveratrol,ABL1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40799,Resveratrol,AGER,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40800,Resveratrol,ALB,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40801,Resveratrol,AR,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40802,Resveratrol,ARNT,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40803,Resveratrol,ATF3,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40804,Resveratrol,ATXN3,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40805,Resveratrol,BAX,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40806,Resveratrol,BCL2,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40807,Resveratrol,BCL2L1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40808,Resveratrol,BCR,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40809,Resveratrol,BECN1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40810,Resveratrol,BIRC3,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40811,Resveratrol,BMP2,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40812,Resveratrol,BRCA1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40813,Resveratrol,BTK,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40814,Resveratrol,CASP10,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40815,Resveratrol,CASP8,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40816,Resveratrol,CAV1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40817,Resveratrol,CCNB1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40818,Resveratrol,CCND1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40819,Resveratrol,CD44,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40820,Resveratrol,CDC42,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40821,Resveratrol,CDK1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40822,Resveratrol,CDK2,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40823,Resveratrol,CDK4,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40824,Resveratrol,CDKN1A,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40825,Resveratrol,CDKN1B,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40826,Resveratrol,CLEC14A,True,False,OC1=CC=C(\C=C\C2=CC(O)=CC(O)=C2)C=C1,1
40827,Resveratrol,COL1A1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40828,Resveratrol,COL1A2,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40829,Resveratrol,CREB1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40830,Resveratrol,CREBBP,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40831,Resveratrol,CSNK2A1,True,False,OC1=CC=C(\C=C\C2=CC(O)=CC(O)=C2)C=C1,1
40832,Resveratrol,CTNNB1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40833,Resveratrol,CTSD,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40834,Resveratrol,CXCL8,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40835,Resveratrol,CYP1A1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40836,Resveratrol,CYP1B1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40837,Resveratrol,DAXX,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40838,Resveratrol,DDIT3,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40839,Resveratrol,DNMT1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40840,Resveratrol,DNMT3A,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40841,Resveratrol,DNMT3B,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40842,Resveratrol,EGF,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40843,Resveratrol,EGFR,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40844,Resveratrol,EGR1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40845,Resveratrol,ELAVL1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40846,Resveratrol,EP300,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40847,Resveratrol,ESR2,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40848,Resveratrol,EXOSC10,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40849,Resveratrol,FADD,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40850,Resveratrol,FAS,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40851,Resveratrol,FASLG,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40852,Resveratrol,FOS,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40853,Resveratrol,FOXO1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40854,Resveratrol,FOXO3,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40855,Resveratrol,FTH1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40856,Resveratrol,FYN,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40857,Resveratrol,GADD45G,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40858,Resveratrol,GDF15,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40859,Resveratrol,GRB2,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40860,Resveratrol,GREB1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40861,Resveratrol,GSK3B,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40862,Resveratrol,HDAC1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40863,Resveratrol,HDAC5,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40864,Resveratrol,IGF1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40865,Resveratrol,IGF1R,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40866,Resveratrol,IL10,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40867,Resveratrol,IL1B,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40868,Resveratrol,IL6,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40869,Resveratrol,IRS1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40870,Resveratrol,ITGA2B,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40871,Resveratrol,ITGAV,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40872,Resveratrol,JUN,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40873,Resveratrol,KAT2B,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40874,Resveratrol,KEAP1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40875,Resveratrol,KLF2,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40876,Resveratrol,KLF4,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40877,Resveratrol,LMNA,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40878,Resveratrol,MAPK1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40879,Resveratrol,MAPK3,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40880,Resveratrol,MAT2A,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40881,Resveratrol,MAT2B,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40882,Resveratrol,MBD2,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40883,Resveratrol,MDM2,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40884,Resveratrol,MIR122,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40885,Resveratrol,MIR33A,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40886,Resveratrol,MMP2,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40887,Resveratrol,MRE11,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40888,Resveratrol,MTA1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40889,Resveratrol,NBN,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40890,Resveratrol,NCOA2,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40891,Resveratrol,NCOA3,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40892,Resveratrol,NCOR2,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40893,Resveratrol,NFE2L2,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40894,Resveratrol,NFKB1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40895,Resveratrol,NMNAT1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40896,Resveratrol,NOS2,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40897,Resveratrol,NOS3,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40898,Resveratrol,PARP1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40899,Resveratrol,PDGFB,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40900,Resveratrol,PDGFRB,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40901,Resveratrol,PIK3CA,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40902,Resveratrol,PIK3CB,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40903,Resveratrol,PIK3R1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40904,Resveratrol,PLAU,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40905,Resveratrol,PML,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40906,Resveratrol,PTGS1,True,False,OC1=CC=C(\C=C\C2=CC(O)=CC(O)=C2)C=C1,1
40907,Resveratrol,PTK2,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40908,Resveratrol,PTPN11,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40909,Resveratrol,RAD50,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40910,Resveratrol,RAF1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40911,Resveratrol,RCOR1,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40912,Resveratrol,RELA,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40913,Resveratrol,REST,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40914,Resveratrol,RUNX2,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40915,Resveratrol,RXRA,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
40916,Resveratrol,SCX,False,True,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1
